epoch,step,train_loss,val_loss
0,49,0.8110010027885437,
0,99,0.6617688536643982,
0,149,0.3997270166873932,
0,199,0.38202551007270813,
0,249,0.27473676204681396,
0,299,0.4731636047363281,
0,349,0.2850759029388428,
0,399,0.10480232536792755,
0,421,,0.12734435498714447
1,449,0.24484048783779144,
1,499,0.1918114423751831,
1,549,0.28430041670799255,
1,599,0.2703322470188141,
1,649,0.1522732377052307,
1,699,0.20487655699253082,
1,749,0.1155020222067833,
1,799,0.24026057124137878,
1,843,,0.08182533085346222
2,849,0.28780797123908997,
2,899,0.1353704035282135,
2,949,0.14433777332305908,
2,999,0.1840699017047882,
2,1049,0.14315088093280792,
2,1099,0.08583499491214752,
2,1149,0.20826348662376404,
2,1199,0.15875288844108582,
2,1249,0.12287156283855438,
2,1265,,0.06151239946484566
3,1299,0.06597227603197098,
3,1349,0.17096546292304993,
3,1399,0.1444772183895111,
3,1449,0.1390780210494995,
3,1499,0.10912802815437317,
3,1549,0.047642964869737625,
3,1599,0.04696617275476456,
3,1649,0.11329811066389084,
3,1687,,0.05941952392458916
4,1699,0.0640878826379776,
4,1749,0.12706133723258972,
4,1799,0.1605195254087448,
4,1849,0.07347903400659561,
4,1899,0.1564614176750183,
4,1949,0.0786389634013176,
4,1999,0.05642175301909447,
4,2049,0.09815517067909241,
4,2099,0.128445103764534,
4,2109,,0.05240997299551964
